Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,types_de_sols
Tambacounda,Fonio,1994,30988,1342.0,2.16,25.39,Argileux
Tambacounda,Mais,1994,8500,1342.0,2.16,25.39,Limoneux
Tambacounda,Niebe,1994,27143,1342.0,2.16,25.39,Sableux
Tambacounda,Pattate,1994,25785,1342.0,2.16,25.39,Argileux
Tambacounda,Rice,1994,13201,1342.0,2.16,25.39,Limoneux
Tambacounda,Sorgho,1994,8020,1342.0,2.16,25.39,Sableux
Tambacounda,Bissap,1994,66667,1342.0,2.16,25.39,Sableux
Tambacounda,Fonio,1995,28918,1342.0,22.87,25.5,Limoneux
Tambacounda,Mais,1995,8500,1342.0,22.87,25.5,Limoneux
Tambacounda,Niebe,1995,27448,1342.0,22.87,25.5,Argileux
Tambacounda,Pattate,1995,25725,1342.0,22.87,25.5,Limoneux
Tambacounda,Rice,1995,15214,1342.0,22.87,25.5,Sableux
Tambacounda,Sorgho,1995,7343,1342.0,22.87,25.5,Limoneux
Tambacounda,Bissap,1995,66667,1342.0,22.87,25.5,Sableux
Tambacounda,Fonio,1996,29228,1342.0,22.87,25.32,Limoneux
Tambacounda,Mais,1996,8500,1342.0,22.87,25.32,Limoneux
Tambacounda,Niebe,1996,27693,1342.0,22.87,25.32,Sableux
Tambacounda,Pattate,1996,25676,1342.0,22.87,25.32,Sableux
Tambacounda,Rice,1996,13200,1342.0,22.87,25.32,Argileux
Tambacounda,Sorgho,1996,7835,1342.0,22.87,25.32,Sableux
Tambacounda,Bissap,1996,66038,1342.0,22.87,25.32,Argileux
Tambacounda,Fonio,1997,30458,1342.0,22.87,25.69,Limoneux
Tambacounda,Mais,1997,9178,1342.0,22.87,25.69,Sableux
Tambacounda,Niebe,1997,27931,1342.0,22.87,25.69,Sableux
Tambacounda,Pattate,1997,25549,1342.0,22.87,25.69,Sableux
Tambacounda,Rice,1997,14167,1342.0,22.87,25.69,Argileux
Tambacounda,Sorgho,1997,8424,1342.0,22.87,25.69,Limoneux
Tambacounda,Bissap,1997,66667,1342.0,22.87,25.69,Sableux
Tambacounda,Fonio,1998,30380,1342.0,22.87,25.96,Limoneux
Tambacounda,Mais,1998,9799,1342.0,22.87,25.96,Limoneux
Tambacounda,Niebe,1998,28276,1342.0,22.87,25.96,Argileux
Tambacounda,Pattate,1998,25526,1342.0,22.87,25.96,Sableux
Tambacounda,Rice,1998,14231,1342.0,22.87,25.96,Sableux
Tambacounda,Sorgho,1998,8452,1342.0,22.87,25.96,Sableux
Tambacounda,Bissap,1998,67151,1342.0,22.87,25.96,Limoneux
Tambacounda,Fonio,1999,29421,1342.0,22.87,25.05,Limoneux
Tambacounda,Mais,1999,10556,1342.0,22.87,25.05,Sableux
Tambacounda,Niebe,1999,28381,1342.0,22.87,25.05,Limoneux
Tambacounda,Pattate,1999,25434,1342.0,22.87,25.05,Limoneux
Tambacounda,Rice,1999,15000,1342.0,22.87,25.05,Sableux
Tambacounda,Sorgho,1999,7660,1342.0,22.87,25.05,Sableux
Tambacounda,Bissap,1999,67925,1342.0,22.87,25.05,Sableux
Tambacounda,Fonio,2000,29839,1342.0,22.87,25.4,Sableux
Tambacounda,Mais,2000,10600,1342.0,22.87,25.4,Sableux
Tambacounda,Niebe,2000,28575,1342.0,22.87,25.4,Sableux
Tambacounda,Pattate,2000,25641,1342.0,22.87,25.4,Argileux
Tambacounda,Rice,2000,14903,1342.0,22.87,25.4,Argileux
Tambacounda,Sorgho,2000,6967,1342.0,22.87,25.4,Limoneux
Tambacounda,Bissap,2000,67857,1342.0,22.87,25.4,Sableux
Tambacounda,Fonio,2001,30383,1342.0,22.87,25.28,Argileux
Tambacounda,Mais,2001,10700,1342.0,22.87,25.28,Limoneux
Tambacounda,Niebe,2001,28770,1342.0,22.87,25.28,Limoneux
Tambacounda,Pattate,2001,24792,1342.0,22.87,25.28,Limoneux
Tambacounda,Rice,2001,14882,1342.0,22.87,25.28,Limoneux
Tambacounda,Sorgho,2001,8048,1342.0,22.87,25.28,Limoneux
Tambacounda,Bissap,2001,67585,1342.0,22.87,25.28,Limoneux
Tambacounda,Fonio,2002,30614,1342.0,22.87,25.44,Argileux
Tambacounda,Mais,2002,9826,1342.0,22.87,25.44,Limoneux
Tambacounda,Niebe,2002,29286,1342.0,22.87,25.44,Argileux
Tambacounda,Pattate,2002,24109,1342.0,22.87,25.44,Limoneux
Tambacounda,Rice,2002,14891,1342.0,22.87,25.44,Limoneux
Tambacounda,Sorgho,2002,10322,1342.0,22.87,25.44,Argileux
Tambacounda,Bissap,2002,67308,1342.0,22.87,25.44,Argileux
Tambacounda,Fonio,2004,29768,1342.0,22.87,25.67,Limoneux
Tambacounda,Mais,2004,9615,1342.0,22.87,25.67,Argileux
Tambacounda,Niebe,2004,29096,1342.0,22.87,25.67,Limoneux
Tambacounda,Pattate,2004,20308,1342.0,22.87,25.67,Argileux
Tambacounda,Rice,2004,19938,1342.0,22.87,25.67,Sableux
Tambacounda,Sorgho,2004,8288,1342.0,22.87,25.67,Sableux
Tambacounda,Bissap,2004,67308,1342.0,22.87,25.67,Argileux
Tambacounda,Fonio,2005,29771,1342.0,22.87,25.92,Sableux
Tambacounda,Mais,2005,9034,1342.0,22.87,25.92,Sableux
Tambacounda,Niebe,2005,28929,1342.0,22.87,25.92,Limoneux
Tambacounda,Pattate,2005,18862,1342.0,22.87,25.92,Argileux
Tambacounda,Rice,2005,20087,1342.0,22.87,25.92,Limoneux
Tambacounda,Sorgho,2005,8998,1342.0,22.87,25.92,Limoneux
Tambacounda,Bissap,2005,68693,1342.0,22.87,25.92,Sableux
Tambacounda,Fonio,2006,29789,1342.0,22.87,25.85,Sableux
Tambacounda,Mais,2006,9010,1342.0,22.87,25.85,Limoneux
Tambacounda,Niebe,2006,28962,1342.0,22.87,25.85,Sableux
Tambacounda,Pattate,2006,15360,1342.0,22.87,25.85,Sableux
Tambacounda,Rice,2006,16000,1342.0,22.87,25.85,Argileux
Tambacounda,Sorgho,2006,9517,1342.0,22.87,25.85,Sableux
Tambacounda,Bissap,2006,68519,1342.0,22.87,25.85,Limoneux
Tambacounda,Fonio,2007,30000,1342.0,22.87,25.88,Argileux
Tambacounda,Mais,2007,8500,1342.0,22.87,25.88,Limoneux
Tambacounda,Niebe,2007,29078,1342.0,22.87,25.88,Argileux
Tambacounda,Pattate,2007,14295,1342.0,22.87,25.88,Sableux
Tambacounda,Rice,2007,15000,1342.0,22.87,25.88,Sableux
Tambacounda,Sorgho,2007,10000,1342.0,22.87,25.88,Sableux
Tambacounda,Bissap,2007,71650,1342.0,22.87,25.88,Sableux
Tambacounda,Fonio,2008,30000,1342.0,22.87,25.76,Argileux
Tambacounda,Mais,2008,8500,1342.0,22.87,25.76,Limoneux
Tambacounda,Niebe,2008,29052,1342.0,22.87,25.76,Sableux
Tambacounda,Pattate,2008,13425,1342.0,22.87,25.76,Argileux
Tambacounda,Rice,2008,15000,1342.0,22.87,25.76,Limoneux
Tambacounda,Sorgho,2008,10000,1342.0,22.87,25.76,Sableux
Tambacounda,Bissap,2008,73831,1342.0,22.87,25.76,Sableux
Tambacounda,Fonio,2009,30000,1342.0,22.87,26.17,Argileux
Tambacounda,Mais,2009,8500,1342.0,22.87,26.17,Limoneux
Tambacounda,Niebe,2009,29310,1342.0,22.87,26.17,Argileux
Tambacounda,Pattate,2009,12657,1342.0,22.87,26.17,Sableux
Tambacounda,Rice,2009,15000,1342.0,22.87,26.17,Argileux
Tambacounda,Sorgho,2009,10000,1342.0,22.87,26.17,Argileux
Tambacounda,Bissap,2009,75844,1342.0,22.87,26.17,Argileux
Tambacounda,Fonio,2010,28175,1342.0,22.87,26.06,Limoneux
Tambacounda,Mais,2010,16148,1342.0,22.87,26.06,Argileux
Tambacounda,Niebe,2010,29333,1342.0,22.87,26.06,Sableux
Tambacounda,Pattate,2010,11650,1342.0,22.87,26.06,Limoneux
Tambacounda,Rice,2010,23353,1342.0,22.87,26.06,Limoneux
Tambacounda,Sorgho,2010,9269,1342.0,22.87,26.06,Sableux
Tambacounda,Bissap,2010,79091,1342.0,22.87,26.06,Limoneux
Tambacounda,Fonio,2011,28132,1342.0,22.87,25.23,Sableux
Tambacounda,Mais,2011,16804,1342.0,22.87,25.23,Argileux
Tambacounda,Niebe,2011,28475,1342.0,22.87,25.23,Argileux
Tambacounda,Pattate,2011,11574,1342.0,22.87,25.23,Argileux
Tambacounda,Rice,2011,16000,1342.0,22.87,25.23,Sableux
Tambacounda,Sorgho,2011,11707,1342.0,22.87,25.23,Argileux
Tambacounda,Bissap,2011,78326,1342.0,22.87,25.23,Argileux
Tambacounda,Fonio,2012,28132,1342.0,22.87,25.28,Limoneux
Tambacounda,Mais,2012,17505,1342.0,22.87,25.28,Sableux
Tambacounda,Niebe,2012,28333,1342.0,22.87,25.28,Sableux
Tambacounda,Pattate,2012,11818,1342.0,22.87,25.28,Argileux
Tambacounda,Rice,2012,30000,1342.0,22.87,25.28,Argileux
Tambacounda,Sorgho,2012,11707,1342.0,22.87,25.28,Argileux
Tambacounda,Bissap,2012,79310,1342.0,22.87,25.28,Sableux
Tambacounda,Fonio,2013,28375,1342.0,22.87,25.69,Limoneux
Tambacounda,Mais,2013,12446,1342.0,22.87,25.69,Argileux
Tambacounda,Niebe,2013,28626,1342.0,22.87,25.69,Argileux
Tambacounda,Pattate,2013,11818,1342.0,22.87,25.69,Sableux
Tambacounda,Rice,2013,18665,1342.0,22.87,25.69,Sableux
Tambacounda,Sorgho,2013,10529,1342.0,22.87,25.69,Sableux
Tambacounda,Bissap,2013,78333,1342.0,22.87,25.69,Limoneux
Tambacounda,Mais,1990,81395,1522.0,15373.0,12.88,Limoneux
Tambacounda,Mais,1990,81395,1522.0,15373.0,6.11,Sableux
Tambacounda,Pattate,1990,150300,1522.0,15373.0,12.88,Sableux
Tambacounda,Pattate,1990,150300,1522.0,15373.0,6.11,Limoneux
Tambacounda,Rice,1990,41734,1522.0,15373.0,12.88,Limoneux
Tambacounda,Rice,1990,41734,1522.0,15373.0,6.11,Argileux
Tambacounda,Manioc,1990,74784,1522.0,15373.0,12.88,Sableux
Tambacounda,Manioc,1990,74784,1522.0,15373.0,6.11,Sableux
Tambacounda,Arachide,1990,29481,1522.0,15373.0,12.88,Argileux
Tambacounda,Arachide,1990,29481,1522.0,15373.0,6.11,Limoneux
Tambacounda,Mais,1991,83916,1522.0,15373.0,13.0,Sableux
Tambacounda,Mais,1991,83916,1522.0,15373.0,6.37,Limoneux
Tambacounda,Pattate,1991,142245,1522.0,15373.0,13.0,Sableux
Tambacounda,Pattate,1991,142245,1522.0,15373.0,6.37,Limoneux
Tambacounda,Rice,1991,39366,1522.0,15373.0,13.0,Argileux
Tambacounda,Rice,1991,39366,1522.0,15373.0,6.37,Limoneux
Tambacounda,Manioc,1991,58268,1522.0,15373.0,13.0,Sableux
Tambacounda,Manioc,1991,58268,1522.0,15373.0,6.37,Limoneux
Tambacounda,Arachide,1991,34057,1522.0,15373.0,13.0,Argileux
Tambacounda,Arachide,1991,34057,1522.0,15373.0,6.37,Sableux
Tambacounda,Mais,1992,84884,1522.0,15373.0,12.93,Argileux
Tambacounda,Mais,1992,84884,1522.0,15373.0,5.97,Limoneux
Tambacounda,Pattate,1992,164033,1522.0,15373.0,12.93,Argileux
Tambacounda,Pattate,1992,164033,1522.0,15373.0,5.97,Argileux
Tambacounda,Rice,1992,42044,1522.0,15373.0,12.93,Sableux
Tambacounda,Rice,1992,42044,1522.0,15373.0,5.97,Limoneux
Tambacounda,Manioc,1992,59400,1522.0,15373.0,12.93,Argileux
Tambacounda,Manioc,1992,59400,1522.0,15373.0,5.97,Argileux
Tambacounda,Arachide,1992,33787,1522.0,15373.0,12.93,Sableux
Tambacounda,Arachide,1992,33787,1522.0,15373.0,5.97,Argileux
Tambacounda,Mais,1993,84890,1522.0,15373.0,13.26,Limoneux
Tambacounda,Mais,1993,84890,1522.0,15373.0,6.16,Limoneux
Tambacounda,Pattate,1993,145947,1522.0,15373.0,13.26,Argileux
Tambacounda,Pattate,1993,145947,1522.0,15373.0,6.16,Sableux
Tambacounda,Rice,1993,44921,1522.0,15373.0,13.26,Limoneux
Tambacounda,Rice,1993,44921,1522.0,15373.0,6.16,Sableux
Tambacounda,Manioc,1993,60532,1522.0,15373.0,13.26,Sableux
Tambacounda,Manioc,1993,60532,1522.0,15373.0,6.16,Argileux
Tambacounda,Arachide,1993,33500,1522.0,15373.0,13.26,Argileux
Tambacounda,Arachide,1993,33500,1522.0,15373.0,6.16,Argileux
Tambacounda,Mais,1994,89381,1522.0,15373.0,13.42,Argileux
Tambacounda,Mais,1994,89381,1522.0,15373.0,6.7,Limoneux
Tambacounda,Pattate,1994,153807,1522.0,15373.0,13.42,Sableux
Tambacounda,Pattate,1994,153807,1522.0,15373.0,6.7,Argileux
Tambacounda,Rice,1994,43834,1522.0,15373.0,13.42,Sableux
Tambacounda,Rice,1994,43834,1522.0,15373.0,6.7,Limoneux
Tambacounda,Manioc,1994,61664,1522.0,15373.0,13.42,Sableux
Tambacounda,Manioc,1994,61664,1522.0,15373.0,6.7,Limoneux
Tambacounda,Arachide,1994,35157,1522.0,15373.0,13.42,Sableux
Tambacounda,Arachide,1994,35157,1522.0,15373.0,6.7,Limoneux
Tambacounda,Mais,1995,91000,1522.0,15373.0,13.02,Argileux
Tambacounda,Mais,1995,91000,1522.0,15373.0,6.4,Sableux
Tambacounda,Pattate,1995,152200,1522.0,15373.0,13.02,Sableux
Tambacounda,Pattate,1995,152200,1522.0,15373.0,6.4,Sableux
Tambacounda,Rice,1995,43000,1522.0,15373.0,13.02,Sableux
Tambacounda,Rice,1995,43000,1522.0,15373.0,6.4,Argileux
Tambacounda,Manioc,1995,62796,1522.0,15373.0,13.02,Argileux
Tambacounda,Manioc,1995,62796,1522.0,15373.0,6.4,Sableux
Tambacounda,Arachide,1995,35500,1522.0,15373.0,13.02,Limoneux
Tambacounda,Arachide,1995,35500,1522.0,15373.0,6.4,Argileux
Tambacounda,Mais,1996,94453,1522.0,15373.0,13.16,Argileux
Tambacounda,Mais,1996,94453,1522.0,15373.0,6.26,Argileux
Tambacounda,Pattate,1996,138900,1522.0,15373.0,13.16,Sableux
Tambacounda,Pattate,1996,138900,1522.0,15373.0,6.26,Limoneux
Tambacounda,Rice,1996,47704,1522.0,15373.0,13.16,Sableux
Tambacounda,Rice,1996,47704,1522.0,15373.0,6.26,Limoneux
Tambacounda,Manioc,1996,63928,1522.0,15373.0,13.16,Sableux
Tambacounda,Manioc,1996,63928,1522.0,15373.0,6.26,Limoneux
Tambacounda,Arachide,1996,33278,1522.0,15373.0,13.16,Argileux
Tambacounda,Arachide,1996,33278,1522.0,15373.0,6.26,Argileux
Tambacounda,Mais,1997,82417,1522.0,15373.0,13.66,Sableux
Tambacounda,Mais,1997,82417,1522.0,15373.0,6.8,Limoneux
Tambacounda,Pattate,1997,164412,1522.0,15373.0,13.66,Limoneux
Tambacounda,Pattate,1997,164412,1522.0,15373.0,6.8,Argileux
Tambacounda,Rice,1997,36336,1522.0,15373.0,13.66,Argileux
Tambacounda,Rice,1997,36336,1522.0,15373.0,6.8,Argileux
Tambacounda,Manioc,1997,65060,1522.0,15373.0,13.66,Limoneux
Tambacounda,Manioc,1997,65060,1522.0,15373.0,6.8,Limoneux
Tambacounda,Arachide,1997,40174,1522.0,15373.0,13.66,Sableux
Tambacounda,Arachide,1997,40174,1522.0,15373.0,6.8,Sableux
Tambacounda,Mais,1998,94006,1522.0,15373.0,13.19,Sableux
Tambacounda,Mais,1998,94006,1522.0,15373.0,6.28,Limoneux
Tambacounda,Pattate,1998,140485,1522.0,15373.0,13.19,Argileux
Tambacounda,Pattate,1998,140485,1522.0,15373.0,6.28,Sableux
Tambacounda,Rice,1998,39089,1522.0,15373.0,13.19,Sableux
Tambacounda,Rice,1998,39089,1522.0,15373.0,6.28,Limoneux
Tambacounda,Manioc,1998,65968,1522.0,15373.0,13.19,Sableux
Tambacounda,Manioc,1998,65968,1522.0,15373.0,6.28,Sableux
Tambacounda,Arachide,1998,43846,1522.0,15373.0,13.19,Sableux
Tambacounda,Arachide,1998,43846,1522.0,15373.0,6.28,Argileux
Tambacounda,Mais,1999,85153,1522.0,15373.0,13.24,Argileux
Tambacounda,Mais,1999,85153,1522.0,15373.0,5.93,Limoneux
Tambacounda,Pattate,1999,164507,1522.0,15373.0,13.24,Limoneux
Tambacounda,Pattate,1999,164507,1522.0,15373.0,5.93,Sableux
Tambacounda,Rice,1999,41508,1522.0,15373.0,13.24,Sableux
Tambacounda,Rice,1999,41508,1522.0,15373.0,5.93,Limoneux
Tambacounda,Manioc,1999,68514,1522.0,15373.0,13.24,Limoneux
Tambacounda,Manioc,1999,68514,1522.0,15373.0,5.93,Sableux
Tambacounda,Arachide,1999,35342,1522.0,15373.0,13.24,Argileux
Tambacounda,Arachide,1999,35342,1522.0,15373.0,5.93,Argileux
Tambacounda,Mais,2000,94120,1522.0,14264.54,12.99,Sableux
Tambacounda,Mais,2000,94120,1522.0,14264.54,5.95,Limoneux
Tambacounda,Pattate,2000,164821,1522.0,14264.54,12.99,Sableux
Tambacounda,Pattate,2000,164821,1522.0,14264.54,5.95,Sableux
Tambacounda,Rice,2000,52414,1522.0,14264.54,12.99,Sableux
Tambacounda,Rice,2000,52414,1522.0,14264.54,5.95,Sableux
Tambacounda,Manioc,2000,70002,1522.0,14264.54,12.99,Argileux
Tambacounda,Manioc,2000,70002,1522.0,14264.54,5.95,Sableux
Tambacounda,Arachide,2000,38120,1522.0,14264.54,12.99,Limoneux
Tambacounda,Arachide,2000,38120,1522.0,14264.54,5.95,Limoneux
Tambacounda,Mais,2001,94306,1522.0,13156.09,13.16,Argileux
Tambacounda,Mais,2001,94306,1522.0,13156.09,6.41,Argileux
Tambacounda,Pattate,2001,191735,1522.0,13156.09,13.16,Sableux
Tambacounda,Pattate,2001,191735,1522.0,13156.09,6.41,Limoneux
Tambacounda,Rice,2001,50179,1522.0,13156.09,13.16,Limoneux
Tambacounda,Rice,2001,50179,1522.0,13156.09,6.41,Sableux
Tambacounda,Manioc,2001,69997,1522.0,13156.09,13.16,Argileux
Tambacounda,Manioc,2001,69997,1522.0,13156.09,6.41,Argileux
Tambacounda,Arachide,2001,42999,1522.0,13156.09,13.16,Argileux
Tambacounda,Arachide,2001,42999,1522.0,13156.09,6.41,Argileux
Tambacounda,Mais,2002,105902,1522.0,12047.63,12.95,Sableux
Tambacounda,Mais,2002,105902,1522.0,12047.63,6.25,Argileux
Tambacounda,Pattate,2002,212397,1522.0,12047.63,12.95,Sableux
Tambacounda,Pattate,2002,212397,1522.0,12047.63,6.25,Sableux
Tambacounda,Rice,2002,50724,1522.0,12047.63,12.95,Argileux
Tambacounda,Rice,2002,50724,1522.0,12047.63,6.25,Limoneux
Tambacounda,Manioc,2002,70000,1522.0,12047.63,12.95,Argileux
Tambacounda,Manioc,2002,70000,1522.0,12047.63,6.25,Argileux
Tambacounda,Arachide,2002,42722,1522.0,12047.63,12.95,Argileux
Tambacounda,Arachide,2002,42722,1522.0,12047.63,6.25,Sableux
Tambacounda,Mais,2004,110678,1522.0,9830.72,13.44,Argileux
Tambacounda,Mais,2004,110678,1522.0,9830.72,6.32,Limoneux
Tambacounda,Pattate,2004,192104,1522.0,9830.72,13.44,Sableux
Tambacounda,Pattate,2004,192104,1522.0,9830.72,6.32,Sableux
Tambacounda,Rice,2004,47898,1522.0,9830.72,13.44,Argileux
Tambacounda,Rice,2004,47898,1522.0,9830.72,6.32,Sableux
Tambacounda,Manioc,2004,72917,1522.0,9830.72,13.44,Limoneux
Tambacounda,Manioc,2004,72917,1522.0,9830.72,6.32,Sableux
Tambacounda,Arachide,2004,45710,1522.0,9830.72,13.44,Limoneux
Tambacounda,Arachide,2004,45710,1522.0,9830.72,6.32,Argileux
Tambacounda,Mais,2005,112285,1522.0,9830.72,13.06,Limoneux
Tambacounda,Mais,2005,112285,1522.0,9830.72,6.22,Argileux
Tambacounda,Pattate,2005,200600,1522.0,9830.72,13.06,Sableux
Tambacounda,Pattate,2005,200600,1522.0,9830.72,6.22,Limoneux
Tambacounda,Rice,2005,46677,1522.0,9830.72,13.06,Argileux
Tambacounda,Rice,2005,46677,1522.0,9830.72,6.22,Argileux
Tambacounda,Manioc,2005,73171,1522.0,9830.72,13.06,Argileux
Tambacounda,Manioc,2005,73171,1522.0,9830.72,6.22,Sableux
Tambacounda,Arachide,2005,44130,1522.0,9830.72,13.06,Limoneux
Tambacounda,Arachide,2005,44130,1522.0,9830.72,6.22,Argileux
Tambacounda,Mais,2006,111840,1522.0,9830.72,13.19,Limoneux
Tambacounda,Mais,2006,111840,1522.0,9830.72,6.84,Limoneux
Tambacounda,Pattate,2006,220155,1522.0,9830.72,13.19,Argileux
Tambacounda,Pattate,2006,220155,1522.0,9830.72,6.84,Argileux
Tambacounda,Rice,2006,57296,1522.0,9830.72,13.19,Argileux
Tambacounda,Rice,2006,57296,1522.0,9830.72,6.84,Argileux
Tambacounda,Manioc,2006,74400,1522.0,9830.72,13.19,Sableux
Tambacounda,Manioc,2006,74400,1522.0,9830.72,6.84,Argileux
Tambacounda,Arachide,2006,44601,1522.0,9830.72,13.19,Argileux
Tambacounda,Arachide,2006,44601,1522.0,9830.72,6.84,Argileux
Tambacounda,Mais,2007,89302,1522.0,9830.72,12.31,Argileux
Tambacounda,Mais,2007,89302,1522.0,9830.72,5.51,Sableux
Tambacounda,Pattate,2007,152389,1522.0,9830.72,12.31,Argileux
Tambacounda,Pattate,2007,152389,1522.0,9830.72,5.51,Sableux
Tambacounda,Rice,2007,50663,1522.0,9830.72,12.31,Limoneux
Tambacounda,Rice,2007,50663,1522.0,9830.72,5.51,Argileux
Tambacounda,Manioc,2007,73077,1522.0,9830.72,12.31,Sableux
Tambacounda,Manioc,2007,73077,1522.0,9830.72,5.51,Sableux
Tambacounda,Arachide,2007,47859,1522.0,9830.72,12.31,Limoneux
Tambacounda,Arachide,2007,47859,1522.0,9830.72,5.51,Argileux
Tambacounda,Mais,2008,101411,1522.0,9830.72,13.69,Sableux
Tambacounda,Mais,2008,101411,1522.0,9830.72,6.57,Argileux
Tambacounda,Pattate,2008,172591,1522.0,9830.72,13.69,Limoneux
Tambacounda,Pattate,2008,172591,1522.0,9830.72,6.57,Sableux
Tambacounda,Rice,2008,57920,1522.0,9830.72,13.69,Sableux
Tambacounda,Rice,2008,57920,1522.0,9830.72,6.57,Limoneux
Tambacounda,Manioc,2008,78022,1522.0,9830.72,13.69,Limoneux
Tambacounda,Manioc,2008,78022,1522.0,9830.72,6.57,Limoneux
Tambacounda,Arachide,2008,45748,1522.0,9830.72,13.69,Argileux
Tambacounda,Arachide,2008,45748,1522.0,9830.72,6.57,Argileux
Tambacounda,Mais,2009,104956,1522.0,9830.72,13.04,Limoneux
Tambacounda,Mais,2009,104956,1522.0,9830.72,6.7,Limoneux
Tambacounda,Pattate,2009,205101,1522.0,9830.72,13.04,Sableux
Tambacounda,Pattate,2009,205101,1522.0,9830.72,6.7,Limoneux
Tambacounda,Rice,2009,53763,1522.0,9830.72,13.04,Limoneux
Tambacounda,Rice,2009,53763,1522.0,9830.72,6.7,Argileux
Tambacounda,Manioc,2009,86799,1522.0,9830.72,13.04,Sableux
Tambacounda,Manioc,2009,86799,1522.0,9830.72,6.7,Argileux
Tambacounda,Arachide,2009,40809,1522.0,9830.72,13.04,Limoneux
Tambacounda,Arachide,2009,40809,1522.0,9830.72,6.7,Sableux
Tambacounda,Mais,2010,110808,1522.0,9830.72,12.69,Limoneux
Tambacounda,Mais,2010,110808,1522.0,9830.72,6.13,Limoneux
Tambacounda,Pattate,2010,212986,1522.0,9830.72,12.69,Limoneux
Tambacounda,Pattate,2010,212986,1522.0,9830.72,6.13,Sableux
Tambacounda,Rice,2010,38599,1522.0,9830.72,12.69,Limoneux
Tambacounda,Rice,2010,38599,1522.0,9830.72,6.13,Sableux
Tambacounda,Manioc,2010,92862,1522.0,9830.72,12.69,Argileux
Tambacounda,Manioc,2010,92862,1522.0,9830.72,6.13,Argileux
Tambacounda,Arachide,2010,57658,1522.0,9830.72,12.69,Argileux
Tambacounda,Arachide,2010,57658,1522.0,9830.72,6.13,Sableux
Tambacounda,Mais,2011,119978,1522.0,9830.72,13.25,Limoneux
Tambacounda,Mais,2011,119978,1522.0,9830.72,6.27,Sableux
Tambacounda,Pattate,2011,312460,1522.0,9830.72,13.25,Limoneux
Tambacounda,Pattate,2011,312460,1522.0,9830.72,6.27,Limoneux
Tambacounda,Rice,2011,51899,1522.0,9830.72,13.25,Sableux
Tambacounda,Rice,2011,51899,1522.0,9830.72,6.27,Limoneux
Tambacounda,Manioc,2011,99022,1522.0,9830.72,13.25,Sableux
Tambacounda,Manioc,2011,99022,1522.0,9830.72,6.27,Sableux
Tambacounda,Arachide,2011,58060,1522.0,9830.72,13.25,Sableux
Tambacounda,Arachide,2011,58060,1522.0,9830.72,6.27,Limoneux
Tambacounda,Mais,2012,107224,1522.0,9830.72,13.48,Sableux
Tambacounda,Mais,2012,107224,1522.0,9830.72,6.82,Sableux
Tambacounda,Pattate,2012,263269,1522.0,9830.72,13.48,Limoneux
Tambacounda,Pattate,2012,263269,1522.0,9830.72,6.82,Argileux
Tambacounda,Rice,2012,62435,1522.0,9830.72,13.48,Sableux
Tambacounda,Rice,2012,62435,1522.0,9830.72,6.82,Argileux
Tambacounda,Manioc,2012,107692,1522.0,9830.72,13.48,Argileux
Tambacounda,Manioc,2012,107692,1522.0,9830.72,6.82,Argileux
Tambacounda,Arachide,2012,49468,1522.0,9830.72,13.48,Argileux
Tambacounda,Arachide,2012,49468,1522.0,9830.72,6.82,Argileux
Tambacounda,Mais,2013,106321,1522.0,9830.72,13.07,Argileux
Tambacounda,Mais,2013,106321,1522.0,9830.72,5.94,Argileux
Tambacounda,Pattate,2013,233767,1522.0,9830.72,13.07,Sableux
Tambacounda,Pattate,2013,233767,1522.0,9830.72,5.94,Sableux
Tambacounda,Rice,2013,62051,1522.0,9830.72,13.07,Argileux
Tambacounda,Rice,2013,62051,1522.0,9830.72,5.94,Sableux
Tambacounda,Manioc,2013,107692,1522.0,9830.72,13.07,Argileux
Tambacounda,Manioc,2013,107692,1522.0,9830.72,5.94,Limoneux
Tambacounda,Arachide,2013,58143,1522.0,9830.72,13.07,Limoneux
Tambacounda,Arachide,2013,58143,1522.0,9830.72,5.94,Argileux
Tambacounda,Fonio,1990,93532,3240.0,18058.29,27.22,Argileux
Tambacounda,Fonio,1990,93532,3240.0,18058.29,22.4,Sableux
Tambacounda,Mais,1990,14498,3240.0,18058.29,27.22,Argileux
Tambacounda,Mais,1990,14498,3240.0,18058.29,22.4,Argileux
Tambacounda,Niebe,1990,71514,3240.0,18058.29,27.22,Argileux
Tambacounda,Niebe,1990,71514,3240.0,18058.29,22.4,Sableux
Tambacounda,Pattate,1990,152736,3240.0,18058.29,27.22,Limoneux
Tambacounda,Pattate,1990,152736,3240.0,18058.29,22.4,Argileux
Tambacounda,Rice,1990,40618,3240.0,18058.29,27.22,Limoneux
Tambacounda,Rice,1990,40618,3240.0,18058.29,22.4,Limoneux
Tambacounda,Sorgho,1990,28476,3240.0,18058.29,27.22,Argileux
Tambacounda,Sorgho,1990,28476,3240.0,18058.29,22.4,Sableux
Tambacounda,Mil,1990,19986,3240.0,18058.29,27.22,Sableux
Tambacounda,Mil,1990,19986,3240.0,18058.29,22.4,Argileux
Tambacounda,Arachide,1990,18483,3240.0,18058.29,27.22,Sableux
Tambacounda,Arachide,1990,18483,3240.0,18058.29,22.4,Limoneux
Tambacounda,Bissap,1990,62287,3240.0,18058.29,27.22,Sableux
